source,created_at,text,labeled_period,id
iPhone,2017-08-14T10:54:08Z,The Obstructionist Democrats have given us (or not fixed) some of the worst trade deals in World History. I am changing that fast!,0,5077
iPhone,2017-08-14T12:54:47Z,"Now that Ken Frazier of Merck Pharma has resigned from President's Manufacturing Council,he will have more time to LOWER RIPOFF DRUG PRICES!",0,5078
iPhone,2017-08-14T22:17:11Z,"Big day in Washington, D.C., even though White House &amp; Oval Office are being renovated. Great trade deals coming for American workers!",0,5079
iPhone,2017-08-14T22:22:17Z,Leaving for New York City and meetings on military purchases and trade.,0,5080
iPhone,2017-08-14T22:29:00Z,Made additional remarks on Charlottesville and realize once again that the #Fake News Media will never be satisfied...truly bad people!,0,5081
iPhone,2017-08-15T03:06:52Z,"Feels good to be home after seven months, but the White House is very special, there is no place like it... and the U.S. is really my home!",0,5082
iPhone,2017-08-15T10:30:55Z,"Senator Luther Strange, who is doing a great job for the people of Alabama, will be on @foxandfriends at 7:15. Tough on crime, borders etc.",0,5083
iPhone,2017-08-15T10:54:32Z,"@foxandfriends According to report just out, President Obama knew about Russian interference 3 years ago but he didn't want to anger Russia!",0,5084
iPhone,2017-08-15T12:08:01Z,"Big day in Alabama. Vote for Luther Strange, he will be great!",0,5085
iPhone,2017-08-15T15:21:08Z,"For every CEO that drops out of the Manufacturing Council, I have many to take their place. Grandstanders should not have gone on. JOBS!",0,5086
iPhone,2017-08-16T10:12:45Z,"Amazon is doing great damage to tax paying retailers. Towns, cities and states throughout the U.S. are being hurt - many jobs being lost!",0,5087
iPhone,2017-08-16T10:18:14Z,Congratulation to Roy Moore and Luther Strange for being the final two and heading into a September runoff in Alabama. Exciting race!,0,5088
iPhone,2017-08-16T11:31:08Z,Congratulations John! https://t.co/vhmv7Qoutk,0,5089
iPhone,2017-08-16T11:39:34Z,Kim Jong Un of North Korea made a very wise and well reasoned decision. The alternative would have been both catastrophic and unacceptable!,0,5090
iPhone,2017-08-16T12:39:07Z,MAKE AMERICA GREAT AGAIN!,0,5091
iPhone,2017-08-16T14:51:36Z,"Wow, Senator Luther Strange picked up a lot of additional support since my endorsement. Now in September runoff. Strong on Wall &amp; Crime!",0,5092
iPhone,2017-08-16T14:58:14Z,"Memorial service today for beautiful and incredible Heather Heyer, a truly special young woman. She will be long remembered by all!",0,5093
iPhone,2017-08-16T17:14:27Z,"Rather than putting pressure on the businesspeople of the Manufacturing Council &amp; Strategy &amp; Policy Forum, I am ending both. Thank you all!",0,5094
iPhone,2017-08-16T19:49:31Z,"Just landed in Bedminster, New Jersey. #MAGA 🎥https://t.co/6EQfmRzrnv",0,5095
iPhone,2017-08-16T21:35:16Z,"Today in Bedminster I signed the Harry W. Colmery Veterans Educational Assistance Act of 2017, joined by… https://t.co/tDc6UQLbRI",0,5096
iPhone,2017-08-17T00:11:28Z,"Join me at 7:00 P.M. on Tuesday, August 22nd in Phoenix, Arizona at the Phoenix Convention Center! Tickets at:… https://t.co/VqKWMbwSe5",0,5097
iPhone,2017-08-17T10:19:39Z,"Publicity seeking Lindsey Graham falsely stated that I said there is moral equivalency between the KKK, neo-Nazis &amp; white supremacists......",0,5098
iPhone,2017-08-17T10:24:05Z,...and people like Ms. Heyer. Such a disgusting lie. He just can't forget his election trouncing.The people of South Carolina will remember!,0,5099
iPhone,2017-08-17T10:32:11Z,"The public is learning (even more so) how dishonest the Fake News is. They totally misrepresent what I say about hate, bigotry etc. Shame!",0,5100
iPhone,2017-08-17T10:56:33Z,"Great to see that Dr. Kelli Ward is running against Flake Jeff Flake, who is WEAK on borders, crime and a non-factor in Senate. He's toxic!",0,5101
iPhone,2017-08-17T12:59:02Z,Many meetings today in Bedminster including with Secretary Linda M and Small Business. Job numbers are looking great!,0,5102
iPhone,2017-08-17T13:07:28Z,Sad to see the history and culture of our great country being ripped apart with the removal of our beautiful statues and monuments. You.....,0,5103
iPhone,2017-08-17T13:15:58Z,"...can't change history, but you can learn from it. Robert E Lee, Stonewall Jackson - who's next, Washington, Jefferson? So foolish! Also...",0,5104
iPhone,2017-08-17T13:21:45Z,"...the beauty that is being taken out of our cities, towns and parks will be greatly missed and never able to be comparably replaced!",0,5105
iPhone,2017-08-17T18:00:58Z,"The United States condemns the terror attack in Barcelona, Spain, and will do whatever is necessary to help. Be tough &amp; strong, we love you!",0,5106
iPhone,2017-08-17T18:45:14Z,Study what General Pershing of the United States did to terrorists when caught. There was no more Radical Islamic Terror for 35 years!,0,5107
iPhone,2017-08-18T12:31:27Z,Homeland Security and law enforcement are on alert &amp; closely watching for any sign of trouble. Our borders are far tougher than ever before!,0,5108
iPhone,2017-08-18T12:55:33Z,The Obstructionist Democrats make Security for our country very difficult. They use the courts and associated delay at all times. Must stop!,0,5109
iPhone,2017-08-18T13:06:13Z,Radical Islamic Terrorism must be stopped by whatever means necessary! The courts must give us back our protective rights. Have to be tough!,0,5110
iPhone,2017-08-18T14:09:24Z,"Heading to Camp David for major meeting on National Security, the Border and the Military (which we are rapidly building to strongest ever).",0,5111
iPhone,2017-08-18T15:28:52Z,I have directed that U.S. Cyber Command be elevated to the status of a Unified Combatant Command focused on....cont: https://t.co/3iScfuMw9s,0,5112
iPhone,2017-08-19T01:30:58Z,"Today, I signed the Global War on Terrorism War Memorial Act (#HR873.) The bill authorizes....cont➡️… https://t.co/5mRkmMejXc",0,5113
iPhone,2017-08-19T04:59:01Z,"My thoughts and prayers are with the @KissimmeePolice and their loved ones. We are with you!
#LESM",0,5114
iPhone,2017-08-19T11:33:51Z,I want to thank Steve Bannon for his service. He came to the campaign during my run against Crooked Hillary Clinton - it was great! Thanks S,0,5115
iPhone,2017-08-19T11:47:31Z,"Important day spent at Camp David with our very talented Generals and military leaders. Many decisions made, including on Afghanistan.",0,5116
iPhone,2017-08-19T17:47:26Z,Steve Bannon will be a tough and smart new voice at @BreitbartNews...maybe even better than ever before. Fake News needs the competition!,0,5117
iPhone,2017-08-19T19:22:47Z,Looks like many anti-police agitators in Boston. Police are looking tough and smart! Thank you.,0,5118
iPhone,2017-08-19T19:29:29Z,Great job by all law enforcement officers and Boston Mayor @Marty_Walsh.,0,5119
iPhone,2017-08-19T20:41:15Z,"Our great country has been divided for decades. Sometimes you need protest in order to heal, &amp; we will heal, &amp; be stronger than ever before!",0,5120
iPhone,2017-08-19T20:41:49Z,I want to applaud the many protestors in Boston who are speaking out against bigotry and hate. Our country will soon come together as one!,0,5121
iPhone,2017-08-20T23:22:07Z,Heading back to Washington after working hard and watching some of the worst and most dishonest Fake News reporting I have ever seen!,0,5122
iPhone,2017-08-21T03:01:01Z,Thoughts &amp; prayers are w/ our @USNavy sailors aboard the #USSJohnSMcCain where search &amp; rescue efforts are underway. https://t.co/DQU0zTRXNU,0,5123
iPhone,2017-08-21T13:27:12Z,Jerry Falwell of Liberty University was fantastic on @foxandfriends. The Fake News should listen to what he had to say. Thanks Jerry!,0,5124
iPhone,2017-08-21T13:32:06Z,"Thank you, the very dishonest Fake News Media is out of control! https://t.co/8J7y900VGK",0,5125
iPhone,2017-08-22T01:00:10Z,"Join me live from Fort Myer in Arlington, Virginia. 
➡️https://t.co/LOV4StdJDj",0,5126
iPhone,2017-08-22T10:46:29Z,"Was with great people last night in Fort Myer, Virginia. The future of our country is strong!",0,5127
iPhone,2017-08-22T19:15:40Z,"We pray for our fallen heroes who died while serving our country in the @USNavy aboard the  #USSJohnSMcCain, and th… https://t.co/76Nn5liWrK",0,5128
iPhone,2017-08-22T20:03:41Z,"See you at 7:00 P.M. tonight Phoenix, Arizona! #MAGA🇺🇸
Tickets: https://t.co/2kUQfKqbsx https://t.co/1w3LVkpESE",0,5129
iPhone,2017-08-23T05:18:29Z,"Thank you Arizona. Beautiful turnout of 15,000 in Phoenix tonight! Full coverage of rally via my Facebook at:… https://t.co/BvbP9MkZPJ",0,5130
iPhone,2017-08-23T05:32:50Z,"Not only does the media give a platform to hate groups, but the media turns a blind eye to the gang violence on our… https://t.co/71xUYTbCul",0,5131
iPhone,2017-08-23T06:00:39Z,#DrainTheSwamp #PhoenixRally https://t.co/o7S6xoCBiC,0,5132
iPhone,2017-08-23T13:20:15Z,"Phoenix crowd last night was amazing - a packed house. I love the Great State of Arizona. Not a fan of Jeff Flake, weak on crime &amp; border!",0,5133
iPhone,2017-08-23T13:40:31Z,Last night in Phoenix I read the things from my statements on Charlottesville that the Fake News Media didn't cover fairly. People got it!,0,5134
iPhone,2017-08-23T13:50:52Z,"If Republican Senate doesn't get rid of the Filibuster Rule &amp; go to a simple majority, which the Dems would do, they are just wasting time!",0,5135
iPhone,2017-08-23T19:10:13Z,"As long as we have faith in each other and confidence in our values, then there is no challenge too great for us to… https://t.co/1HUfW8er9I",0,5136
iPhone,2017-08-23T22:41:19Z,A great honor to sign the Veterans Appeals Improvement &amp; Modernization Act into law w/ @AmericanLegion @SecShulkin.… https://t.co/f8rF5fuNUW,0,5137
iPhone,2017-08-24T12:19:45Z,I requested that Mitch M &amp; Paul R tie the Debt Ceiling legislation into the popular V.A. Bill (which just passed) for easy approval. They...,0,5138
iPhone,2017-08-24T12:25:03Z,...didn't do it so now we have a big deal with Dems holding them up (as usual) on Debt Ceiling approval. Could have been so easy-now a mess!,0,5139
iPhone,2017-08-24T13:07:34Z,"The Fake News is now complaining about my different types of back to back speeches. Well, there was Afghanistan (somber), the big Rally.....",0,5140
iPhone,2017-08-24T13:15:00Z,"..(enthusiastic, dynamic and fun) and the American Legion - V.A. (respectful and strong). Too bad the Dems have no one who can change tones!",0,5141
iPhone,2017-08-24T13:15:22Z,"James Clapper, who famously got caught lying to Congress, is now an authority on Donald Trump. Will he show you his beautiful letter to me?",0,5142
iPhone,2017-08-24T13:42:41Z,"The only problem I have with Mitch McConnell is that, after hearing Repeal &amp; Replace for 7 years, he failed!That should NEVER have happened!",0,5143
iPhone,2017-08-25T10:33:32Z,"If Senate Republicans don't get rid of the Filibuster Rule and go to a 51% majority, few bills will be passed. 8 Dems control the Senate!",0,5144
iPhone,2017-08-25T10:40:32Z,General John Kelly is doing a fantastic job as Chief of Staff. There is tremendous spirit and talent in the W.H. Don't believe the Fake News,0,5145
iPhone,2017-08-25T10:44:17Z,"Few, if any, Administrations have done more in just 7 months than the Trump A. Bills passed, regulations killed, border, military, ISIS, SC!",0,5146
iPhone,2017-08-25T11:32:23Z,"Nick Adams, ""Retaking America""  ""Best things of this presidency aren't reported about. Convinced this will be perhaps best presidency ever.""",0,5147
iPhone,2017-08-25T12:25:10Z,Strange statement by Bob Corker considering that he is constantly asking me whether or not he should run again in '18. Tennessee not happy!,0,5148
iPhone,2017-08-25T15:46:40Z,I have spoken w/ @GovAbbott of Texas and @LouisianaGov Edwards. Closely monitoring #HurricaneHarvey developments &amp; here to assist as needed.,0,5149
iPhone,2017-08-25T16:02:33Z,"Received a #HurricaneHarvey briefing this morning from Acting @DHSgov Secretary Elaine Duke, @FEMA_Brock,… https://t.co/VGdeIdgLbO",0,5150
iPhone,2017-08-25T19:18:49Z,I encourage everyone in the path of #HurricaneHarvey to heed the advice &amp; orders of their local and state officials. https://t.co/N6uEWCZUrv,0,5151
iPhone,2017-08-25T21:03:11Z,"Just arrived at Camp David where I am closely watching the path and doings of Hurricane Harvey, as it strengthens to a Category 3. BE SAFE!",0,5152
iPhone,2017-08-25T21:12:08Z,"Just arrived at Camp David, where I am monitoring the path and doings of Hurricane Harvey (as it strengthens to a Class 3). 125 MPH winds!",0,5153
iPhone,2017-08-25T22:12:11Z,Storm turned Hurricane is getting much bigger and more powerful than projected. Federal Government is on site and ready to respond. Be safe!,0,5154
iPhone,2017-08-26T01:46:26Z,"At the request of the Governor of Texas, I have signed the Disaster Proclamation, which unleashes the full force of government help!",0,5155
iPhone,2017-08-26T02:00:33Z,I am pleased to inform you that I have just granted a full Pardon to 85 year old American patriot Sheriff Joe Arpaio. He kept Arizona safe!,0,5156
iPhone,2017-08-26T04:47:27Z,We will remain fully engaged w/ open lines of communication as #HurricaneHarvey makes landfall. America is w/ you!… https://t.co/YyZodzPSqW,0,5157
iPhone,2017-08-26T11:21:54Z,You are doing a great job - the world is watching! Be safe. https://t.co/PJLdxy3hD9,0,5158
iPhone,2017-08-26T11:52:19Z,"Closely monitoring #HurricaneHarvey from Camp David. We are leaving nothing to chance. City, State and Federal Govs. working great together!",0,5159
iPhone,2017-08-26T19:46:30Z,THANK YOU to all of the great volunteers helping out with #HurricaneHarvey relief in Texas! https://t.co/Ds95oSgo8f,0,5160
iPhone,2017-08-26T22:57:22Z,"Wonderful coordination between Federal, State and Local Governments in the Great State of Texas - TEAMWORK! Record setting rainfall.",0,5161
iPhone,2017-08-27T11:45:04Z,"A great book by a great guy, highly recommended! https://t.co/3jbDDN8YmJ",0,5162
iPhone,2017-08-27T12:04:05Z,Great coordination between agencies at all levels of government. Continuing rains and flash floods are being dealt with. Thousands rescued.,0,5163
iPhone,2017-08-27T12:25:54Z,Many people are now saying that this is the worst storm/hurricane they have ever seen. Good news is that we have great talent on the ground.,0,5164
iPhone,2017-08-27T12:59:56Z,I will be going to Texas as soon as that trip can be made without causing disruption. The focus must be life and safety.,0,5165
iPhone,2017-08-27T13:15:18Z,"I will also be going to a wonderful state, Missouri, that I won by a lot in '16. Dem C.M. is opposed to big tax cuts. Republican will win S!",0,5166
iPhone,2017-08-27T13:25:50Z,"Wow - Now experts are calling #Harvey a once in 500 year flood! We have an all out effort going, and going well!",0,5167
iPhone,2017-08-27T13:44:11Z,"With Mexico being one of the highest crime Nations in the world, we must have THE WALL. Mexico will pay for it through reimbursement/other.",0,5168
iPhone,2017-08-27T13:51:35Z,"We are in the NAFTA (worst trade deal ever made) renegotiation process with Mexico &amp; Canada.Both being very difficult,may have to terminate?",0,5169
iPhone,2017-08-27T14:31:35Z,Going to a Cabinet Meeting (tele-conference) at 11:00 A.M. on #Harvey. Even experts have said they've never seen one like this!,0,5170
iPhone,2017-08-27T14:39:32Z,Major rescue operations underway!,0,5171
iPhone,2017-08-27T23:01:06Z,"HISTORIC rainfall in Houston, and all over Texas. Floods are unprecedented, and more rain coming. Spirit of the people is incredible.Thanks!",0,5172
iPhone,2017-08-29T12:10:30Z,Leaving now for Texas!,0,5173
iPhone,2017-08-30T12:47:52Z,"The U.S. has been talking to North Korea, and paying them extortion money, for 25 years. Talking is not the answer!",0,5174
iPhone,2017-08-30T13:12:29Z,"After witnessing first hand the horror &amp; devastation caused by Hurricane Harvey,my heart goes out even more so to the great people of Texas!",0,5175
iPhone,2017-08-30T13:27:47Z,"After reading the false reporting and even ferocious anger in some dying magazines, it makes me wonder, WHY? All I want to do is #MAGA!",0,5176
iPhone,2017-08-30T13:42:20Z,Will be leaving for Missouri soon for a speech on tax cuts and tax reform - so badly needed!,0,5177
iPhone,2017-08-30T19:38:41Z,"Texas &amp; Louisiana: We are w/ you today, we are w/ you tomorrow, &amp; we will be w/ you EVERY SINGLE DAY AFTER, to rest… https://t.co/9AqR1L3fIQ",0,5178
iPhone,2017-08-31T20:06:35Z,"THANK YOU to all of the incredible HEROES in Texas. America is with you! #TexasStrong 
https://t.co/8N4ABo9Ihp",0,5179
iPhone,2017-09-01T11:56:45Z,"Wow, looks like James Comey exonerated Hillary Clinton long before the investigation was over...and so much more. A rigged system!",0,5180
iPhone,2017-09-01T12:35:27Z,General John Kelly is doing a great job as Chief of Staff. I could not be happier or more impressed - and this Administration continues to..,0,5181
iPhone,2017-09-01T12:47:46Z,...get things done at a record clip. Many big decisions to be made over the coming days and weeks. AMERICA FIRST!,0,5182
iPhone,2017-09-01T12:58:48Z,Texas is healing fast thanks to all of the great men &amp; women who have been working so hard. But still so much to do. Will be back tomorrow!,0,5183
iPhone,2017-09-01T23:47:38Z,Stock Market up 5 months in a row!,0,5184
iPhone,2017-09-02T00:03:00Z,I will be going to Texas and Louisiana tomorrow with First Lady. Great progress being made! Spending weekend working at White House.,0,5185
iPhone,2017-09-02T00:34:32Z,"On behalf of @FLOTUS Melania &amp; myself, THANK YOU for today's update &amp; GREAT WORK! #SouthernBaptist @SendRelief,… https://t.co/4yZCeXCt6n",0,5186
iPhone,2017-09-02T13:58:37Z,Departing for Texas and Louisiana with @FLOTUS Melania right now @JBA_NAFW. We will see you soon. America is with y… https://t.co/kdPDgwaxvw,0,5187
iPhone,2017-09-02T16:56:51Z,"TEXAS: We are with you today, we are with you tomorrow, and we will be with you EVERY SINGLE DAY AFTER, to restore,… https://t.co/bvb6OjveZu",0,5188
iPhone,2017-09-03T01:55:30Z,"Together, we will prevail in the GREAT state of Texas. We love you!

GOD BLESS TEXAS &amp; GOD BLESS THE USA🇺🇸 https://t.co/1rzmEenQIb",0,5189
iPhone,2017-09-03T02:50:58Z,"The Manufacturing Index rose to 59%, the highest level since early 2011 - and we can do much better!",0,5190
iPhone,2017-09-03T02:57:43Z,"Just got back to the White House from the Great States of Texas and Louisiana, where things are going well. Such cooperation &amp; coordination!",0,5191
iPhone,2017-09-03T03:02:31Z,"Remember, Sunday is National Prayer Day (by Presidential Proclamation)!",0,5192
iPhone,2017-09-03T05:17:04Z,So much SPIRIT in LA! Thank you to all of our HEREOS who saved many lives. An honor to spend time w/ @NationalGuard… https://t.co/z4PKmOxYno,0,5193
iPhone,2017-09-03T11:30:41Z,North Korea has conducted a major Nuclear Test. Their words and actions continue to be very hostile and dangerous to the United States.....,0,5194
iPhone,2017-09-03T11:39:38Z,"..North Korea is a rogue nation which has become a great threat and embarrassment to China, which is trying to help but with little success.",0,5195
iPhone,2017-09-03T11:46:07Z,"South Korea is finding, as I have told them, that their talk of appeasement with North Korea will not work, they only understand one thing!",0,5196
iPhone,2017-09-03T16:07:32Z,"I will be meeting General Kelly, General Mattis and other military leaders at the White House to discuss North Korea. Thank you.",0,5197
iPhone,2017-09-03T16:14:31Z,"The United States is considering, in addition to other options, stopping all trade with any country doing business with North Korea.",0,5198
iPhone,2017-09-04T16:38:46Z,"We are building our future with American hands, American labor, American iron, aluminum and steel. Happy #LaborDay! https://t.co/lyvtNfQ5IO",0,5199
iPhone,2017-09-05T02:49:26Z,Big week coming up!,0,5200
iPhone,2017-09-05T12:04:43Z,"Congress, get ready to do your job - DACA!",0,5201
iPhone,2017-09-05T12:36:57Z,I am allowing Japan &amp; South Korea to buy a substantially increased amount of highly sophisticated military equipment from the United States.,0,5202
iPhone,2017-09-05T20:45:27Z,I look forward to working w/ D's + R's in Congress to address immigration reform in a way that puts hardworking citizens of our country 1st.,0,5203
iPhone,2017-09-06T00:38:27Z,"Congress now has 6 months to legalize DACA (something the Obama Administration was unable to do). If they can't, I will revisit this issue!",0,5204
iPhone,2017-09-06T10:47:01Z,Will be going to North Dakota today to discuss tax reform and tax cuts. We are the highest taxed nation in the world - that will change.,0,5205
iPhone,2017-09-06T10:51:52Z,"Watching Hurricane closely. My team, which has done, and is doing, such a good job in Texas, is already in Florida. No rest for the weary!",0,5206
iPhone,2017-09-06T10:53:45Z,Hurricane looks like largest ever recorded in the Atlantic!,0,5207
iPhone,2017-09-06T17:52:30Z,"'President Donald J. Trump Approves Emergency Declarations'

➡️https://t.co/xSHSyNkvuP
➡️https://t.co/UbBSFOhMM7
➡️… https://t.co/jhfd4ZJ6L3",0,5208
iPhone,2017-09-06T19:26:09Z,"Just spoke w/ Governors Rick Scott of Florida, Kenneth Mapp of the U.S. Virgin Islands &amp; Ricardo Rosselló of Puerto… https://t.co/NsyDhxS7wz",0,5209
iPhone,2017-09-06T23:20:48Z,"Wonderful to be in North Dakota with the incredible hardworking men &amp; women @ the Andeavor Refinery. 
Full remarks:… https://t.co/zRRqfDv5qJ",0,5210
iPhone,2017-09-07T00:04:12Z,"Thank you for joining me in Mandan, ND Gov. @DougBurgum, Lt. Gov. @BrentSanfordND, @SenJohnHoeven, @RepKevinCramer… https://t.co/izfxODvl6c",0,5211
iPhone,2017-09-07T00:18:49Z,"If we want to renew our PROSPERITY, restore OPPORTUNITY, &amp; re-establish our economic DOMINANCE, then we need tax re… https://t.co/ICacqNxz89",0,5212
iPhone,2017-09-07T01:26:48Z,"We want our companies to hire &amp; grow in AMERICA, to raise wages for AMERICAN workers, &amp; to help rebuild our AMERICA… https://t.co/Ng9NaVhyYI",0,5213
iPhone,2017-09-07T12:33:12Z,"Hurricane Irma is raging but we have great teams of talented and brave people already in place and ready to help. Be careful, be safe! #FEMA",0,5214
iPhone,2017-09-07T12:51:12Z,"Thank you, our great honor! https://t.co/StrciEwuWs",0,5215
iPhone,2017-09-07T13:42:52Z,"For all of those (DACA) that are concerned about your status during the 6 month period, you have nothing to worry about - No action!",0,5216
iPhone,2017-09-07T18:13:30Z,"Welcome to the @WhiteHouse, Amir Sabah al-Ahmed al-Jaber al-Sabah of Kuwait! Joint press conference coming up soon:… https://t.co/Smy2Onu6iU",0,5217
iPhone,2017-09-07T19:48:47Z,"Together, we will show the world that the forces of destruction and extremism are NO MATCH for the BLESSINGS of PRO… https://t.co/kkzKdGIZlp",0,5218
iPhone,2017-09-07T20:18:42Z,"During my trip to Saudi Arabia, I spoke to the leaders of more than 50 Arab &amp; Muslim nations about the need to conf… https://t.co/BYdTMUEWcd",0,5219
iPhone,2017-09-08T00:57:52Z,I encourage EVERYONE in the path of #HurricaneIrma to heed the advice and orders of local &amp; state officials! https://t.co/AQmawTpZs0,0,5220
iPhone,2017-09-08T01:33:38Z,"We will confront ANY challenge, no matter how strong the winds or high the water. I’m proud to stand with Presidents for #OneAmericaAppeal.",0,5221
iPhone,2017-09-08T12:34:13Z,"Hurricane Irma is of epic proportion, perhaps bigger than we have ever seen. Be safe and get out of its way,if possible. Federal G is ready!",0,5222
iPhone,2017-09-08T12:37:14Z,"Our incredible U.S. Coast Guard saved more than 15,000 lives last week with Harvey. Irma could be even tougher. We love our Coast Guard!",0,5223
iPhone,2017-09-08T12:41:32Z,"Republicans, sorry, but I've been hearing about Repeal &amp; Replace for 7 years, didn't happen! Even worse, the Senate Filibuster Rule will....",0,5224
iPhone,2017-09-08T12:46:35Z,...never allow the Republicans to pass even great legislation. 8 Dems control - will rarely get 60 (vs. 51) votes. It is a Repub Death Wish!,0,5225
iPhone,2017-09-08T12:57:11Z,Republicans must start the Tax Reform/Tax Cut legislation ASAP. Don't wait until the end of September. Needed now more than ever. Hurry!,0,5226
iPhone,2017-09-09T00:56:47Z,Churches in Texas should be entitled to reimbursement from FEMA Relief Funds for helping victims of Hurricane Harvey (just like others).,0,5227
iPhone,2017-09-09T15:41:55Z,"FLORIDA- 
Visit https://t.co/pdBaD9t8SK to find shelters, road closures, &amp; evacuation routes. Helpful Twitter list:… https://t.co/SdWHXtLHXl",0,5228
iPhone,2017-09-10T00:03:48Z,"Heed the advice of @FLGovScott!

""If you're in an evacuation zone, you need to get to a shelter...there's not many… https://t.co/5cWRJEmysB",0,5229
iPhone,2017-09-10T02:56:37Z,"The U.S. Coast Guard, FEMA and all Federal and State brave people are ready. Here comes Irma. God bless everyone!",0,5230
iPhone,2017-09-11T18:02:09Z,#NeverForget https://t.co/rmQ1a5bDon,0,5231
iPhone,2017-09-11T18:35:59Z,May God Forever Bless the United States of America. #NeverForget911 https://t.co/erycJgj23r,0,5232
iPhone,2017-09-12T12:56:47Z,Fascinating to watch people writing books and major articles about me and yet they know nothing about me &amp; have zero access. #FAKE NEWS!,0,5233
iPhone,2017-09-12T13:11:19Z,"The devastation left by Hurricane Irma was far greater, at least in certain locations,than anyone thought - but amazing people working hard!",0,5234
iPhone,2017-09-12T18:41:50Z,"Congratulations to Eric &amp; Lara on the birth of their son, Eric ""Luke"" Trump this morning! https://t.co/Aw0AV82XdE",0,5235
iPhone,2017-09-12T20:12:48Z,It was a great honor to welcome Prime Minister Najib Abdul Razak of Malaysia and his distinguished delegation to th… https://t.co/xihOApAZPf,0,5236
iPhone,2017-09-13T11:28:10Z,The approval process for the biggest Tax Cut &amp; Tax Reform package in the history of our country will soon begin. Move fast Congress!,0,5237
iPhone,2017-09-13T11:34:16Z,"I will be traveling to Florida tomorrow to meet with our great Coast Guard, FEMA and many of the brave first responders &amp; others.",0,5238
iPhone,2017-09-13T12:36:52Z,"With Irma and Harvey devastation, Tax Cuts and Tax Reform is needed more than ever before. Go Congress, go!",0,5239
iPhone,2017-09-14T02:22:57Z,China has a business tax rate of 15%. We should do everything possible to match them in order to win with our economy. Jobs and wages!,0,5240
iPhone,2017-09-14T02:47:23Z,Crooked Hillary Clinton blames everybody (and every thing) but herself for her election loss. She lost the debates and lost her direction!,0,5241
iPhone,2017-09-14T02:52:34Z,"The ""deplorables"" came back to haunt Hillary.They expressed their feelings loud and clear. She spent big money but, in the end, had no game!",0,5242
iPhone,2017-09-14T10:11:36Z,No deal was made last night on DACA. Massive border security would have to be agreed to in exchange for consent. Would be subject to vote.,0,5243
iPhone,2017-09-14T10:20:58Z,"The WALL, which is already under construction in the form of new renovation of old and existing fences and walls, will continue to be built.",0,5244
iPhone,2017-09-14T10:28:41Z,"Does anybody really want to throw out good, educated and accomplished young people who have jobs, some serving in the military? Really!.....",0,5245
iPhone,2017-09-14T10:35:41Z,...They have been in our country for many years through no fault of their own - brought in by parents at young age. Plus BIG border security,0,5246
iPhone,2017-09-14T11:05:55Z,"Am leaving now for Florida to see our GREAT first responders and to thank the U.S. Coast Guard, FEMA etc. A real disaster, much work to do!",0,5247
iPhone,2017-09-14T19:04:22Z,Just left Florida for D.C. The people and spirit in THAT GREAT STATE is unbelievable. Damage horrific but will be better than ever!,0,5248
iPhone,2017-09-14T19:18:14Z,Spoke to President of Mexico to give condolences on terrible earthquake. Unable to reach for 3 days b/c of his cell phone reception at site.,0,5249
iPhone,2017-09-14T19:31:55Z,Bernie Sanders is pushing hard for a single payer healthcare plan - a curse on the U.S. &amp; its people...,0,5250
iPhone,2017-09-14T19:32:23Z,"...I told Republicans to approve healthcare fast or this would happen. But don't worry, I will veto because I love our country &amp; its people.",0,5251
iPhone,2017-09-15T00:55:05Z,"FLORIDA-
Just like TX, WE are w/you today, we are w/you tomorrow, &amp; we will be w/you EVERY SINGLE DAY AFTER, to RES… https://t.co/bxPbokP66A",0,5252
iPhone,2017-09-15T10:37:38Z,"With the ridiculous Filibuster Rule in the Senate, Republicans need 60 votes to pass legislation, rather than 51. Can't get votes, END NOW!",0,5253
iPhone,2017-09-15T10:42:55Z,Another attack in London by a loser terrorist.These are sick and demented people who were in the sights of Scotland Yard. Must be proactive!,0,5254
iPhone,2017-09-15T10:48:18Z,Loser terrorists must be dealt with in a much tougher manner.The internet is their main recruitment tool which we must cut off &amp; use better!,0,5255
iPhone,2017-09-15T10:54:14Z,"The travel ban into the United States should be far larger, tougher and more specific-but stupidly, that would not be politically correct!",0,5256
iPhone,2017-09-15T11:00:01Z,We have made more progress in the last nine months against ISIS than the Obama Administration has made in 8 years.Must be proactive &amp; nasty!,0,5257
iPhone,2017-09-15T11:20:08Z,ESPN is paying a really big price for its politics (and bad programming). People are dumping it in RECORD numbers. Apologize for untruth!,0,5258
iPhone,2017-09-15T13:00:48Z,CHAIN MIGRATION cannot be allowed to be part of any legislation on Immigration!,0,5259
iPhone,2017-09-15T19:02:43Z,"NEVER forget our HEROES held prisoner or who have gone missing in action while serving their country.
Proclamation:… https://t.co/bBP3yE1gRJ",0,5260
iPhone,2017-09-15T20:54:52Z,"Our hearts &amp; prayers go out to the people of London, who suffered a vicious terrorist attack.... https://t.co/Q2hTBV2l5t",0,5261
iPhone,2017-09-15T22:58:30Z,"We will defend our people, our nations and our civilization from all who dare to threaten our way of life...cont:… https://t.co/LMkSj1vzOI",0,5262
iPhone,2017-09-16T22:40:23Z,"A great deal of good things happening for our country. Jobs and Stock Market at all time highs, and I believe will be getting even better!",0,5263
